Time T(Setpoint) T(Copper) T(Cell1) T(Cell2) DAC T(Environment) RTH  
 s C C C C V C  
 5.488000E+3 3.700000E+1 3.700187E+1 3.566113E+1 2.478952E+1 2.609791E+0 2.226920E+1 0.0375966773907612  
 5.489000E+3 3.700000E+1 3.699838E+1 3.566129E+1 2.480071E+1 2.597968E+0 2.228040E+1 0.037494156829436  
 5.490000E+3 3.700000E+1 3.698775E+1 3.565430E+1 2.479734E+1 2.603132E+0 2.228070E+1 0.037399416059213  
 5.491000E+3 3.700000E+1 3.698790E+1 3.565445E+1 2.477542E+1 2.616004E+0 2.227717E+1 0.0373992587180564  
 5.492000E+3 3.700000E+1 3.699913E+1 3.565839E+1 2.479780E+1 2.616290E+0 2.227380E+1 0.0375995663292707  
 5.493000E+3 3.700000E+1 3.700672E+1 3.565870E+1 2.480546E+1 2.604056E+0 2.228146E+1 0.0378033972074136  
 5.494000E+3 3.700000E+1 3.701780E+1 3.566978E+1 2.480194E+1 2.595993E+0 2.228897E+1 0.037791654448107  
 5.495000E+3 3.700000E+1 3.701067E+1 3.566628E+1 2.479473E+1 2.582336E+0 2.226337E+1 0.0376935862108411  
 5.496000E+3 3.700000E+1 3.699275E+1 3.567023E+1 2.478767E+1 2.589958E+0 2.227839E+1 0.037076295835491  
 5.497000E+3 3.700000E+1 3.700019E+1 3.565945E+1 2.479151E+1 2.609860E+0 2.225647E+1 0.0375984486580697  
 5.498000E+3 3.700000E+1 3.700763E+1 3.566689E+1 2.478798E+1 2.599862E+0 2.228238E+1 0.0375906057410668  
 5.499000E+3 3.700000E+1 3.700428E+1 3.564533E+1 2.478093E+1 2.591474E+0 2.226061E+1 0.0381242086971842  
 5.500000E+3 3.700000E+1 3.699366E+1 3.564927E+1 2.478123E+1 2.595358E+0 2.226459E+1 0.0377115716535008  
 5.501000E+3 3.700000E+1 3.700109E+1 3.566764E+1 2.480346E+1 2.607502E+0 2.228314E+1 0.0373854283602728  
 5.502000E+3 3.700000E+1 3.701231E+1 3.567157E+1 2.480375E+1 2.598125E+0 2.227975E+1 0.0375856739694944  
 5.503000E+3 3.700000E+1 3.700882E+1 3.564986E+1 2.479654E+1 2.584988E+0 2.226886E+1 0.038119644789629  
 5.504000E+3 3.700000E+1 3.699819E+1 3.566109E+1 2.478213E+1 2.588851E+0 2.226917E+1 0.0374946475275994  
 5.505000E+3 3.700000E+1 3.699834E+1 3.566489E+1 2.479332E+1 2.600423E+0 2.227300E+1 0.0373883110252127  
 5.506000E+3 3.700000E+1 3.698027E+1 3.565411E+1 2.478611E+1 2.599400E+0 2.226579E+1 0.037195150853576  
 5.507000E+3 3.700000E+1 3.699879E+1 3.566170E+1 2.478642E+1 2.621754E+0 2.225874E+1 0.0374937257618116  
 5.508000E+3 3.700000E+1 3.699910E+1 3.565472E+1 2.479408E+1 2.599730E+0 2.226272E+1 0.0377055267857945  
 5.509000E+3 3.700000E+1 3.699196E+1 3.565487E+1 2.479423E+1 2.601359E+0 2.225920E+1 0.0375009080106027  
 5.510000E+3 3.700000E+1 3.698133E+1 3.566610E+1 2.478718E+1 2.610246E+0 2.226318E+1 0.0368761933600814  
 5.511000E+3 3.700000E+1 3.699606E+1 3.565168E+1 2.479469E+1 2.623551E+0 2.225965E+1 0.0377087419162295  
 5.512000E+3 3.700000E+1 3.700365E+1 3.566655E+1 2.478028E+1 2.606784E+0 2.227100E+1 0.037488907673997  
 5.513000E+3 3.700000E+1 3.698558E+1 3.566670E+1 2.479515E+1 2.599455E+0 2.227851E+1 0.0369779093664398  
 5.514000E+3 3.700000E+1 3.698951E+1 3.565241E+1 2.478440E+1 2.621884E+0 2.227880E+1 0.0375037760420684  
 5.515000E+3 3.700000E+1 3.699710E+1 3.564543E+1 2.478102E+1 2.617076E+0 2.227542E+1 0.0379198679886876  
 5.516000E+3 3.700000E+1 3.698632E+1 3.565651E+1 2.477014E+1 2.609481E+0 2.227558E+1 0.0372950128882496  
 5.517000E+3 3.700000E+1 3.700833E+1 3.564573E+1 2.479237E+1 2.623804E+0 2.225365E+1 0.038226177441169  
 5.518000E+3 3.700000E+1 3.700863E+1 3.566425E+1 2.480371E+1 2.597473E+0 2.227603E+1 0.0376954513273094  
 5.519000E+3 3.700000E+1 3.700150E+1 3.566076E+1 2.480018E+1 2.598268E+0 2.228722E+1 0.037597067476969  
 5.520000E+3 3.700000E+1 3.699451E+1 3.564648E+1 2.477841E+1 2.605958E+0 2.228753E+1 0.0378166371546363  
 5.521000E+3 3.700000E+1 3.700574E+1 3.565043E+1 2.478240E+1 2.613614E+0 2.227312E+1 0.0380166522535634  
 5.522000E+3 3.700000E+1 3.700605E+1 3.566530E+1 2.479374E+1 2.599840E+0 2.228814E+1 0.0375925619579816  
 5.523000E+3 3.700000E+1 3.699527E+1 3.566545E+1 2.478285E+1 2.599876E+0 2.231036E+1 0.0372859448009207  
 5.524000E+3 3.700000E+1 3.700270E+1 3.565468E+1 2.478669E+1 2.612351E+0 2.231420E+1 0.0378076594713513  
 5.525008E+3 3.700000E+1 3.701030E+1 3.566591E+1 2.480171E+1 2.602757E+0 2.231082E+1 0.0376939772460595  
 5.526000E+3 3.700000E+1 3.700315E+1 3.565513E+1 2.479082E+1 2.593863E+0 2.229626E+1 0.0378071823044818  
 5.527000E+3 3.700000E+1 3.700344E+1 3.565906E+1 2.478375E+1 2.602083E+0 2.230022E+1 0.037700937714006  
 5.528000E+3 3.700000E+1 3.700359E+1 3.566285E+1 2.480230E+1 2.600625E+0 2.229670E+1 0.0375948641233105  
 5.529000E+3 3.700000E+1 3.698932E+1 3.564129E+1 2.477317E+1 2.600036E+0 2.227493E+1 0.0378221439235224  
 5.530000E+3 3.700000E+1 3.699327E+1 3.565253E+1 2.478819E+1 2.617084E+0 2.228995E+1 0.0376057463523628  
 5.531000E+3 3.700000E+1 3.699706E+1 3.565268E+1 2.479939E+1 2.612160E+0 2.230114E+1 0.0377076842470188  
 5.532000E+3 3.700000E+1 3.699736E+1 3.566027E+1 2.478865E+1 2.608746E+0 2.230145E+1 0.0374952292845793  
 5.533000E+3 3.700000E+1 3.701209E+1 3.566771E+1 2.480352E+1 2.609124E+0 2.230160E+1 0.037691794623204  
 5.534000E+3 3.700000E+1 3.699053E+1 3.566436E+1 2.480015E+1 2.591445E+0 2.229454E+1 0.037184741293549  
 5.535000E+3 3.700000E+1 3.700905E+1 3.567195E+1 2.480045E+1 2.617814E+0 2.229485E+1 0.0374832326239524  
 5.536000E+3 3.700000E+1 3.699098E+1 3.566481E+1 2.478221E+1 2.594159E+0 2.229132E+1 0.0371842721158475  
 5.537000E+3 3.700000E+1 3.700206E+1 3.566132E+1 2.478972E+1 2.617011E+0 2.228780E+1 0.0375964770793677  
 5.538000E+3 3.700000E+1 3.698779E+1 3.565070E+1 2.478267E+1 2.602757E+0 2.228442E+1 0.0375052944261963  
 5.539000E+3 3.700000E+1 3.698808E+1 3.566191E+1 2.478295E+1 2.621088E+0 2.227735E+1 0.0371872959132026  
 5.540000E+3 3.700000E+1 3.699187E+1 3.564749E+1 2.477942E+1 2.620837E+0 2.227750E+1 0.0377131741954343  
 5.541003E+3 3.700000E+1 3.700310E+1 3.565508E+1 2.479445E+1 2.617715E+0 2.228885E+1 0.0378072353224283  
