Time T(Setpoint) T(Copper) T(Cell1) T(Cell2) DAC T(Environment) RTH  
 s C C C C V C  
 4.506000E+3 3.700000E+1 3.699647E+1 3.589983E+1 3.308355E+1 2.610020E+0 2.197308E+1 0.00731734836440695  
 4.507000E+3 3.700000E+1 3.699647E+1 3.589254E+1 3.307626E+1 2.609684E+0 2.197676E+1 0.00736788789159639  
 4.508000E+3 3.700000E+1 3.700026E+1 3.590362E+1 3.309098E+1 2.610076E+0 2.198427E+1 0.00731703437576254  
 4.509000E+3 3.700000E+1 3.701119E+1 3.591455E+1 3.310556E+1 2.605876E+0 2.198795E+1 0.00734063972769779  
 4.510000E+3 3.700000E+1 3.699297E+1 3.589998E+1 3.309463E+1 2.592986E+0 2.198795E+1 0.0073891275578384  
 4.511000E+3 3.700000E+1 3.699662E+1 3.588905E+1 3.308734E+1 2.614901E+0 2.195852E+1 0.00736271518266351  
 4.512000E+3 3.700000E+1 3.699662E+1 3.589269E+1 3.309098E+1 2.609447E+0 2.198059E+1 0.00736922631213381  
 4.513000E+3 3.700000E+1 3.698569E+1 3.587812E+1 3.306912E+1 2.610188E+0 2.197691E+1 0.00738932767535926  
 4.514000E+3 3.700000E+1 3.700026E+1 3.589998E+1 3.308369E+1 2.623800E+0 2.196955E+1 0.00726472338414086  
 4.515000E+3 3.700000E+1 3.699662E+1 3.589269E+1 3.308734E+1 2.606649E+0 2.197691E+1 0.00738505518789006  
 4.516000E+3 3.700000E+1 3.700026E+1 3.589634E+1 3.308369E+1 2.612489E+0 2.197691E+1 0.00735200814984425  
 4.517000E+3 3.700000E+1 3.700041E+1 3.589285E+1 3.308749E+1 2.608089E+0 2.196971E+1 0.00740115955582606  
 4.518000E+3 3.700000E+1 3.699313E+1 3.589649E+1 3.309114E+1 2.608240E+0 2.198811E+1 0.00732733925828164  
 4.519000E+3 3.700000E+1 3.699677E+1 3.588920E+1 3.308385E+1 2.617033E+0 2.198075E+1 0.00735072380558799  
 4.520000E+3 3.700000E+1 3.699677E+1 3.588556E+1 3.306928E+1 2.612652E+0 2.197339E+1 0.00739963550183466  
 4.521000E+3 3.700000E+1 3.700406E+1 3.588556E+1 3.309114E+1 2.613375E+0 2.199179E+1 0.00744405962595343  
 4.522000E+3 3.700000E+1 3.700406E+1 3.590013E+1 3.310207E+1 2.604909E+0 2.199179E+1 0.00739492446756953  
 4.523000E+3 3.700000E+1 3.701119E+1 3.589998E+1 3.309827E+1 2.605187E+0 2.199531E+1 0.00744210264137874  
 4.524000E+3 3.700000E+1 3.699677E+1 3.590378E+1 3.308021E+1 2.596097E+0 2.199546E+1 0.00737142883364044  
