Time T(Setpoint) T(Copper) T(Cell1) T(Cell2) DAC T(Environment) RTH  
 s C C C C V C  
 1.870000E+2 3.700000E+1 3.700724E+1 3.554628E+1 3.285751E+1 2.678311E+0 2.209435E+1 4.480629111799612  
 1.880000E+2 3.700000E+1 3.702197E+1 3.556829E+1 3.287952E+1 2.693245E+0 2.210186E+1 4.408996678906434  
 1.890000E+2 3.700000E+1 3.701119E+1 3.555386E+1 3.285781E+1 2.673173E+0 2.209833E+1 4.486694033047452  
 1.900000E+2 3.700000E+1 3.701149E+1 3.556509E+1 3.287268E+1 2.685257E+0 2.209863E+1 4.413055397064076  
 1.910000E+2 3.700000E+1 3.702257E+1 3.555431E+1 3.286555E+1 2.682575E+0 2.208039E+1 4.488713662710272  
 1.920000E+2 3.700000E+1 3.701544E+1 3.555811E+1 3.286934E+1 2.667907E+0 2.208422E+1 4.504423473071497  
 1.930000E+2 3.700000E+1 3.701195E+1 3.556190E+1 3.287314E+1 2.675147E+0 2.208438E+1 4.457695051012419  
 1.940000E+2 3.700000E+1 3.700861E+1 3.556221E+1 3.286615E+1 2.676945E+0 2.208468E+1 4.4405033011426776  
 1.950000E+2 3.700000E+1 3.701240E+1 3.556965E+1 3.288088E+1 2.679316E+0 2.209219E+1 4.421461916898342  
 1.960000E+2 3.700000E+1 3.700512E+1 3.556600E+1 3.288088E+1 2.673433E+0 2.209219E+1 4.429769009660912  
 1.970000E+2 3.700000E+1 3.701255E+1 3.555886E+1 3.288467E+1 2.681254E+0 2.207395E+1 4.448550949026997  
 1.980000E+2 3.700000E+1 3.699828E+1 3.555917E+1 3.286676E+1 2.670953E+0 2.208161E+1 4.437968138251688  
 1.990000E+2 3.700000E+1 3.700936E+1 3.555568E+1 3.288513E+1 2.687586E+0 2.207073E+1 4.427583455435982  
 2.000000E+2 3.700000E+1 3.701694E+1 3.557419E+1 3.288907E+1 2.672933E+0 2.207839E+1 4.442604151965321  
 2.010000E+2 3.700000E+1 3.700617E+1 3.555613E+1 3.287101E+1 2.663812E+0 2.206015E+1 4.495681351857225  
 2.020000E+2 3.700000E+1 3.698809E+1 3.556719E+1 3.288571E+1 2.675740E+0 2.205292E+1 4.3661471964150245  
 2.030000E+2 3.700000E+1 3.698475E+1 3.555656E+1 3.288601E+1 2.695876E+0 2.207530E+1 4.323235005128526  
 2.040000E+2 3.700000E+1 3.701040E+1 3.557493E+1 3.289345E+1 2.699438E+0 2.208649E+1 4.3338121926520685  
 2.050000E+2 3.700000E+1 3.699947E+1 3.557493E+1 3.291167E+1 2.669734E+0 2.207177E+1 4.397049395239849  
 2.060000E+2 3.700000E+1 3.700706E+1 3.558617E+1 3.289375E+1 2.684380E+0 2.208312E+1 4.338055956909963  
 2.070000E+2 3.700000E+1 3.701434E+1 3.556795E+1 3.290104E+1 2.674153E+0 2.207208E+1 4.449749759980323  
